"","source","target"
"918","Ep300","Npr1"
"919","Ep300","Nr0b2"
"920","Ep300","Nr1h4"
"921","Ep300","Pou5f1"
"922","Ep300","Pparg"
"923","Ep300","Ptgs2"
"924","Ep300","Rarb"
"925","Ep300","Rs1"
"926","Ep300","Scd1"
"927","Ep300","Smad3"
"928","Ep300","Socs3"
"929","Ep300","Spp1"
"930","Ep300","Stat5a"
"931","Ep300","Tapbp"
"932","Ep300","Tff2"
"933","Ep300","Tnfsf10"
"934","Ep300","Tnfsf13b"
"935","Ep300","Txnip"
"936","Ep300","Wnt4"
"937","Epas1","Abcg2"
"938","Epas1","Cdh5"
"939","Epas1","Cited2"
"940","Epas1","Col10a1"
"941","Epas1","Efna1"
"942","Epas1","Epo"
"943","Epas1","Flt1"
"944","Epas1","Fxn"
"945","Epas1","Kdr"
"946","Epas1","Pou5f1"
"947","Epas1","Runx2"
"948","Epas1","Serpine1"
"949","Epas1","Vcam1"
"950","Epc1","Tagln"
"951","Epo","Osm"
"952","Epor","Cish"
"953","Erf","Utrn"
"954","Erg","Cdh5"
"955","Erg","Erg"
"956","Erg","Icam2"
"957","Erg","Lyl1"
"958","Erg","Snai1"
"959","Erg","Snai2"
"960","Erg","Vim"
"961","Erg","Vwf"
"962","Esr1","Bmp2"
"963","Esr1","Casp12"
"964","Esr1","Ccnd1"
"965","Esr1","Cdkn1a"
"966","Esr1","Cyp19a1"
"967","Esr1","Esrra"
"968","Esr1","F12"
"969","Esr1","Fasl"
"970","Esr1","Fos"
"971","Esr1","H19"
"972","Esr1","Igf1"
"973","Esr1","Ltf"
"974","Esr1","Myc"
"975","Esr1","Nell2"
"976","Esr1","Nr0b2"
"977","Esr1","Nrf1"
"978","Esr1","Pik3r1"
"979","Esr1","Pou3f1"
"980","Esr1","Pparg"
"981","Esr1","Ptgs1"
"982","Esr1","Slc2a4"
"983","Esr1","Slc7a1"
"984","Esr1","Srebf1"
"985","Esr1","Stat3"
"986","Esr1","Stat5a"
"987","Esr1","Tac2"
"988","Esr1","Th"
"989","Esr1","Tnfsf11"
"990","Esr1","Vegfa"
"991","Esr2","Akt1"
"992","Esr2","Ar"
"993","Esr2","Bcl2"
"994","Esr2","Bmp2"
"995","Esr2","Casp3"
"996","Esr2","Casp8"
"997","Esr2","Igf1r"
"998","Esr2","Mapk1"
"999","Esr2","Mapk3"
"1000","Esr2","Mapk8"
"1001","Esr2","Nell2"
"1002","Esr2","Pparg"
"1003","Esr2","Ptgds"
"1004","Esr2","Ptgs1"
"1005","Esr2","Slc2a4"
"1006","Esr2","Stat5a"
"1007","Esr2","Vegfa"
"1008","Esrra","Acadm"
"1009","Esrra","Apoa4"
"1010","Esrra","Nrip1"
"1011","Esrra","Ppara"
"1012","Esrra","Ppargc1a"
"1013","Esrra","Rb1cc1"
"1014","Esrra","Spp1"
"1015","Esrra","Trp53"
"1016","Esrrb","Nanog"
"1017","Esrrb","Nr0b1"
"1018","Esrrb","Usp17le"
"1019","Esrrg","Mir127"
"1020","Esrrg","Mir433"
"1021","Esrrg","Nr0b1"
"1022","Esrrg","Yy1"
"1023","Ets1","Emsy"
"1024","Ets1","Angpt2"
"1025","Ets1","Anpep"
"1026","Ets1","Bmp4"
"1027","Ets1","Ccl2"
"1028","Ets1","Cd3d"
"1029","Ets1","Cd4"
"1030","Ets1","Cdh5"
"1031","Ets1","Cdkn2a"
"1032","Ets1","Csf1r"
"1033","Ets1","Csf3r"
"1034","Ets1","Ctgf"
"1035","Ets1","Pf4"
"1036","Ets1","Ebf1"
"1037","Ets1","Egr1"
"1038","Ets1","Erg"
"1039","Ets1","Fli1"
"1040","Ets1","Fos"
"1041","Ets1","Foxp3"
"1042","Ets1","Hmox1"
"1043","Ets1","Ighm"
"1044","Ets1","Ikzf1"
"1045","Ets1","Il10"
"1046","Ets1","Il5"
"1047","Ets1","Il7r"
"1048","Ets1","Itga2b"
"1049","Ets1","Kdr"
"1050","Ets1","Krt8"
"1051","Ets1","Ltbr"
"1052","Ets1","Met"
"1053","Ets1","Mir126a"
"1054","Ets1","Mmp13"
"1055","Ets1","Mmp1a"
"1056","Ets1","Mmp3"
"1057","Ets1","Mmp9"
"1058","Ets1","Nos3"
"1059","Ets1","Npr1"
"1060","Ets1","Nr2f1"
"1061","Ets1","Nr2f2"
"1062","Ets1","Oprd1"
"1063","Ets1","Pcyt1a"
"1064","Ets1","Prdm1"
"1065","Ets1","Ptgs2"
"1066","Ets1","Retnla"
"1067","Ets1","Rnf11"
"1068","Ets1","Runx2"
"1069","Ets1","Runx3"
"1070","Ets1","Sell"
"1071","Ets1","Serpinb5"
"1072","Ets1","Sh2d1a"
"1073","Ets1","Spp1"
"1074","Ets1","Tbx21"
"1075","Ets1","Tgfbr2"
"1076","Ets1","Thbd"
"1077","Ets1","Timp1"
"1078","Ets1","Tlr4"
"1079","Ets1","Vegfa"
"1080","Ets1","Vwf"
"1081","Ets1","Zeb1"
"1082","Ets2","Bcl2l1"
"1083","Ets2","Cd4"
"1084","Ets2","Cdkn2a"
"1085","Ets2","Csf1r"
"1086","Ets2","Csf3r"
"1087","Ets2","Dusp6"
"1088","Ets2","Egr1"
"1089","Ets2","Erg"
"1090","Ets2","Etv4"
"1091","Ets2","Fli1"
"1092","Ets2","Flt4"
"1093","Ets2","Hmox1"
"1094","Ets2","Hmox2"
"1095","Ets2","Ifne"
"1096","Ets2","Jun"
"1097","Ets2","Kit"
"1098","Ets2","Krt8"
"1099","Ets2","Mdm2"
"1100","Ets2","Mir126a"
"1101","Ets2","Nab2"
"1102","Ets2","Nos2"
"1103","Ets2","Pcyt1a"
"1104","Ets2","Setdb1"
"1105","Ets2","Sh2d1a"
"1106","Ets2","Stab1"
"1107","Ets2","Tlr13"
"1108","Etv1","Ebf1"
"1109","Etv1","Fgf10"
"1110","Etv1","Nab2"
"1111","Etv1","Pomc"
"1112","Etv1","Th"
"1113","Etv2","Fli1"
"1114","Etv2","Lmo2"
"1115","Etv2","Plau"
"1116","Etv2","Sox9"
"1117","Etv2","Spi1"
"1118","Etv2","Tek"
"1119","Etv4","Ccnd2"
"1120","Etv4","Dusp6"
"1121","Etv4","Erbb2"
"1122","Etv4","Gpx5"
"1123","Etv4","Mmp3"
"1124","Etv4","Mmp7"
"1125","Etv4","Mmp9"
"1126","Etv4","Mta2"
"1127","Etv4","Plau"
"1128","Etv4","Ptgs2"
"1129","Etv4","Tert"
"1130","Etv4","Tgfbr2"
"1131","Etv4","Twist1"
"1132","Etv4","Vim"
"1133","Etv4","Zhx1"
"1134","Etv5","Cav1"
"1135","Etv5","Elmo1"
"1136","Etv5","Il17a"
"1137","Etv5","Il17f"
"1138","Etv5","Parg"
"1139","Etv5","Ptgs2"
"1140","Etv6","Fli1"
"1141","Etv6","Mmp3"
"1142","Ewsr1","Fgf10"
"1143","Ewsr1","Tert"
"1144","Ewsr1","Upp1"
"1145","Eya1","Atoh1"
"1146","Eya2","Mtor"
"1147","Ezh1","Tollip"
"1148","Ezh2","Bad"
"1149","Ezh2","Bcl2l11"
"1150","Ezh2","Ccna2"
"1151","Ezh2","Creb3l1"
"1152","Ezh2","Dkk1"
"1153","Ezh2","Hey2"
"1154","Ezh2","Il17a"
"1155","Ezh2","Il17f"
"1156","Ezh2","Il9"
"1157","Ezh2","Nanog"
"1158","Ezh2","Neurog1"
"1159","Ezh2","Tbx21"
"1160","Ezh2","Trp53"
"1161","Ezh2","Unc5b"
"1162","Fhl2","Fos"
"1163","Fli1","Ccl2"
"1164","Fli1","Cyr61"
"1165","Fli1","Erg"
"1166","Fli1","Ezh2"
"1167","Fli1","Fli1"
"1168","Fli1","Inpp5d"
"1169","Fli1","Itga2b"
"1170","Fli1","Lyl1"
"1171","Fli1","Mmp13"
"1172","Fli1","Rb1"
"1173","Fli1","Smad6"
"1174","Fli1","Tert"
"1175","Fli1","Upp1"
"1176","Fmr1","Rac1"
"1177","Fos","Acp5"
"1178","Fos","Bdnf"
"1179","Fos","Bmp2"
"1180","Fos","Ccl5"
"1181","Fos","Crh"
"1182","Fos","Csf3"
"1183","Fos","Cxcl15"
"1184","Fos","Dcstamp"
"1185","Fos","Egr1"
"1186","Fos","Fam89b"
"1187","Fos","Fos"
"1188","Fos","Gnrh1"
"1189","Fos","Gria1"
"1190","Fos","Grik2"
"1191","Fos","H2-K1"
"1192","Fos","Hmgcr"
"1193","Fos","Ifne"
"1194","Fos","Igk"
"1195","Fos","Il1rl1"
"1196","Fos","Il2"
"1197","Fos","Il27"
"1198","Fos","Il6"
"1199","Fos","Jun"
"1200","Fos","Krt18"
"1201","Fos","Mapk8"
"1202","Fos","Mmp2"
"1203","Fos","Mmp9"
"1204","Fos","Mt1"
"1205","Fos","Nacc1"
"1206","Fos","Nck2"
"1207","Fos","Nefl"
"1208","Fos","Nfatc1"
"1209","Fos","Nfe2l2"
"1210","Fos","Ngf"
"1211","Fos","Nos2"
"1212","Fos","Nr3c1"
"1213","Fos","Pdpn"
"1214","Fos","Penk"
"1215","Fos","Plau"
"1216","Fos","Pomc"
"1217","Fos","Ppp1r3b"
"1218","Fos","Spi1"
"1219","Fos","Slc10a2"
"1220","Fos","Socs3"
"1221","Fos","Src"
"1222","Fos","Srr"
"1223","Fos","Srxn1"
"1224","Fos","Star"
"1225","Fos","Stim1"
"1226","Fos","Tff2"
"1227","Fos","Tgfb1"
"1228","Fos","Tinagl1"
"1229","Fos","Tpsab1"
"1230","Fos","Trp53"
"1231","Fos","Tslp"
"1232","Fos","Wee1"
"1233","Fosb","Cdh1"
"1234","Fosb","Fos"
"1235","Fosb","Mmp2"
"1236","Fosl1","Fos"
"1237","Fosl1","Jun"
"1238","Fosl1","Mmp2"
"1239","Fosl1","Nfe2l2"
"1240","Fosl1","Prdm1"
"1241","Fosl1","Thbs1"
"1242","Fosl1","Thbs2"
"1243","Fosl2","Adipoq"
"1244","Fosl2","Relb"
"1245","Fosl2","Tcirg1"
"1246","Fosl2","Tgfb1"
"1247","Fosl2","Tgfb3"
"1248","Foxa1","Afp"
"1249","Foxa1","Cbx5"
"1250","Foxa1","Gcg"
"1251","Foxa1","Muc2"
"1252","Foxa1","Pdx1"
"1253","Foxa1","Scgb1a1"
"1254","Foxa1","Sftpa1"
"1255","Foxa1","Sftpb"
"1256","Foxa1","Sftpc"
"1257","Foxa1","Sftpd"
"1258","Foxa2","Ascl1"
"1259","Foxa2","Birc2"
"1260","Foxa2","Cbx5"
"1261","Foxa2","Ccl11"
"1262","Foxa2","Ccl20"
"1263","Foxa2","Cdc73"
"1264","Foxa2","Cpt1a"
"1265","Foxa2","Cul2"
"1266","Foxa2","Ferd3l"
"1267","Foxa2","G6pc"
"1268","Foxa2","G6pc2"
"1269","Foxa2","Gcg"
"1270","Foxa2","Gli2"
"1271","Foxa2","Hadh"
"1272","Foxa2","Hcrt"
"1273","Foxa2","Helt"
"1274","Foxa2","Hhex"
"1275","Foxa2","Hmgcs2"
"1276","Foxa2","Il13"
"1277","Foxa2","Il33"
"1278","Foxa2","Il4"
"1279","Foxa2","Lcn5"
"1280","Foxa2","Lmx1a"
"1281","Foxa2","Lmx1b"
"1282","Foxa2","Map1b"
"1283","Foxa2","Mchr1"
"1284","Foxa2","Msx1"
"1285","Foxa2","Muc2"
"1286","Foxa2","Otx1"
"1287","Foxa2","Otx2"
"1288","Foxa2","Pdx1"
"1289","Foxa2","Pgf"
"1290","Foxa2","Reg3g"
"1291","Foxa2","Sox17"
"1292","Foxa2","Sox2"
"1293","Foxa2","St18"
"1294","Foxa2","Tbx1"
"1295","Foxa2","Tle4"
"1296","Foxa2","Vtn"
"1297","Foxa2","Wnt7b"
"1298","Foxa3","Cdx2"
"1299","Foxc1","Cxcl12"
"1300","Foxc1","Cxcr4"
"1301","Foxc1","Dll4"
"1302","Foxc1","Hey2"
"1303","Foxc1","Msx2"
"1304","Foxc1","Runx2"
"1305","Foxc1","Snai1"
"1306","Foxc1","Tbx1"
"1307","Foxc2","Cxcr4"
"1308","Foxc2","Dll4"
"1309","Foxc2","Gja4"
"1310","Foxc2","Hand1"
"1311","Foxc2","Hey2"
"1312","Foxc2","Itgb3"
"1313","Foxc2","Tbx1"
"1314","Foxd1","Lhb"
"1315","Foxd1","Pgf"
"1316","Foxd3","Grb2"
"1317","Foxg1","Cdkn1a"
"1318","Foxg1","Cdkn2b"
"1319","Foxg1","Dmrt3"
"1320","Foxg1","Dmrta1"
"1321","Foxg1","Ebf2"
"1322","Foxg1","Ebf3"
"1323","Foxg1","Eya2"
"1324","Foxg1","Serpine1"
"1325","Foxh1","Gsc"
"1326","Foxh1","Mef2c"
"1327","Foxh1","Mixl1"
"1328","Foxh1","Nodal"
"1329","Foxh1","Smad2"
"1330","Foxi1","Slc4a9"
"1331","Foxj1","Amelx"
"1332","Foxj1","Foxa1"
"1333","Foxj3","Mef2c"
"1334","Foxl1","Ccnd1"
"1335","Foxl1","Wnt3a"
"1336","Foxl1","Wnt7b"
"1337","Foxl2","Fshb"
"1338","Foxl2","Mc2r"
"1339","Foxl2","Sf1"
"1340","Foxm1","Axin2"
"1341","Foxm1","Brip1"
"1342","Foxm1","Cdh1"
"1343","Foxm1","Cdkn2a"
"1344","Foxm1","Ikbkb"
"1345","Foxm1","Lama4"
"1346","Foxm1","Lif"
"1347","Foxm1","Myc"
"1348","Foxm1","Mycn"
"1349","Foxm1","Nfkb2"
"1350","Foxm1","Nr4a2"
"1351","Foxm1","Pou5f1"
"1352","Foxm1","Prrc2a"
"1353","Foxm1","Ptgs2"
"1354","Foxm1","Pttg1"
"1355","Foxm1","Scgb1a1"
"1356","Foxm1","Sftpb"
"1357","Foxm1","Sftpc"
"1358","Foxm1","Snai1"
"1359","Foxm1","Snai2"
"1360","Foxm1","Socs3"
"1361","Foxm1","Sox2"
"1362","Foxm1","Stat3"
"1363","Foxn1","Dsg4"
"1364","Foxn1","Notch1"
"1365","Foxn4","Dll4"
"1366","Foxo1","Adipoq"
"1367","Foxo1","Adipor1"
"1368","Foxo1","Akt1"
"1369","Foxo1","Alpl"
"1370","Foxo1","Angpt2"
"1371","Foxo1","Apoc3"
"1372","Foxo1","Bax"
"1373","Foxo1","Bcl2l11"
"1374","Foxo1","Bglap2"
"1375","Foxo1","Casp8"
"1376","Foxo1","Ccl2"
"1377","Foxo1","Ccl20"
"1378","Foxo1","Ccnd1"
"1379","Foxo1","Ccnd2"
"1380","Foxo1","Ccng2"
"1381","Foxo1","Ccr2"
"1382","Foxo1","Ccr7"
"1383","Foxo1","Cdkn1a"
"1384","Foxo1","Cdkn1b"
"1385","Foxo1","Edn1"
"1386","Foxo1","Egr1"
"1387","Foxo1","Fasl"
"1388","Foxo1","Foxa2"
"1389","Foxo1","Foxp3"
"1390","Foxo1","Fshb"
"1391","Foxo1","G6pc"
"1392","Foxo1","Gck"
"1393","Foxo1","Igfbp1"
"1394","Foxo1","Ikzf1"
"1395","Foxo1","Il7r"
"1396","Foxo1","Ins2"
"1397","Foxo1","Klf2"
"1398","Foxo1","Lhb"
"1399","Foxo1","Lpl"
"1400","Foxo1","Mmp13"
"1401","Foxo1","Myh7"
"1402","Foxo1","Nos3"
"1403","Foxo1","Ostn"
"1404","Foxo1","Pck1"
"1405","Foxo1","Pdk4"
"1406","Foxo1","Pdx1"
"1407","Foxo1","Pik3r1"
"1408","Foxo1","Pparg"
"1409","Foxo1","Ppargc1a"
"1410","Foxo1","Runx2"
"1411","Foxo1","Sell"
"1412","Foxo1","Srebf1"
"1413","Foxo1","Trib3"
"1414","Foxo1","Trim63"
"1415","Foxo3","Ccnd1"
"1416","Foxo3","Ccnd2"
"1417","Foxo3","Ccng2"
"1418","Foxo3","Cdkn1b"
"1419","Foxo3","Gadd45a"
"1420","Foxo3","Lcn2"
"1421","Foxo3","Nol3"
"1422","Foxo3","Sirt1"
"1423","Foxo3","Socs3"
"1424","Foxo4","Anxa8"
"1425","Foxo4","Bcl2l11"
"1426","Foxo4","Ccnd1"
"1427","Foxo4","Ccnd2"
"1428","Foxo4","Gadd45a"
"1429","Foxo4","Ppargc1a"
"1430","Foxo4","Rbl2"
"1431","Foxp1","Fgf16"
"1432","Foxp1","Fgf17"
"1433","Foxp1","Fgf20"
"1434","Foxp1","Fgf3"
"1435","Foxp1","Lhx3"
"1436","Foxp1","Scgb1a1"
"1437","Foxp2","Scgb1a1"
"1438","Foxp2","Sftpc"
"1439","Foxp2","Nkx2-1"
"1440","Foxp3","Brca1"
"1441","Foxp3","Ctla4"
"1442","Foxp3","Erbb2"
"1443","Foxp3","Ifng"
"1444","Foxp3","Il17a"
"1445","Foxp3","Il2"
"1446","Foxp3","Il22"
"1447","Foxp3","Il2ra"
"1448","Foxp3","Nfkb1"
"1449","Foxp3","Opn1sw"
"1450","Foxp3","Skp2"
"1451","Foxp3","Tnfrsf18"
"1452","Foxq1","Cdh1"
"1453","Foxq1","Mylk"
"1454","Fus","Mdm2"
"1455","Fus","Sod2"
"1456","Gabpa","Chrne"
"1457","Gabpa","Cox4i1"
"1458","Gabpa","Cyp7b1"
"1459","Gabpa","Il10"
"1460","Gabpa","Il7r"
"1461","Gabpa","Skp2"
"1462","Gabpa","Sod3"
"1463","Gabpb1","Sod3"
"1464","Gata1","Ccna1"
"1465","Gata1","Cdc6"
"1466","Gata1","Cga"
"1467","Gata1","Pf4"
"1468","Gata1","Epb42"
"1469","Gata1","Fcer1g"
"1470","Gata1","Fli1"
"1471","Gata1","Hbb-ar"
"1472","Gata1","Itga2b"
"1473","Gata1","Nfe2"
"1474","Gata1","Spi1"
"1475","Gata1","Sigmar1"
"1476","Gata1","Tal1"
"1477","Gata1","Tfdp2"
"1478","Gata1","Usp17la"
"1479","Gata1","Zbtb7a"
"1480","Gata1","Zfp26"
"1481","Gata2","Angpt2"
"1482","Gata2","Cebpa"
"1483","Gata2","Csf2"
"1484","Gata2","Lyl1"
"1485","Gata2","Nkx6-1"
"1486","Gata2","Rc3h1"
"1487","Gata2","Spi1"
"1488","Gata2","Smad6"
"1489","Gata2","Tac2"
"1490","Gata2","Tshb"
"1491","Gata3","Cdkn2c"
"1492","Gata3","Cdx2"
"1493","Gata3","Dlc1"
"1494","Gata3","Erg"
"1495","Gata3","Fgf10"
"1496","Gata3","Foxp3"
"1497","Gata3","Ifng"
"1498","Gata3","Il10"
"1499","Gata3","Il13"
"1500","Gata3","Il24"
"1501","Gata3","Il3"
"1502","Gata3","Il4"
"1503","Gata3","Il5"
"1504","Gata3","Mycn"
"1505","Gata3","Rag2"
"1506","Gata3","Runx3"
"1507","Gata3","Tbx21"
"1508","Gata4","Adora1"
"1509","Gata4","Amh"
"1510","Gata4","Ankrd1"
"1511","Gata4","Bmp4"
"1512","Gata4","Ccnd2"
"1513","Gata4","Dmrt1"
"1514","Gata4","Epor"
"1515","Gata4","Hesx1"
"1516","Gata4","Hexim1"
"1517","Gata4","Hhex"
"1518","Gata4","Hspa5"
"1519","Gata4","Id2"
"1520","Gata4","Ifi204"
"1521","Gata4","Lhx9"
"1522","Gata4","Lrrc10"
"1523","Gata4","Mef2c"
"1524","Gata4","Myog"
"1525","Gata4","Nkx2-5"
"1526","Gata4","Nppa"
"1527","Gata4","Nppb"
"1528","Gata4","Spdef"
"1529","Gata4","Star"
"1530","Gata6","Bhlha15"
"1531","Gata6","Cav1"
"1532","Gata6","Cdx2"
"1533","Gata6","Mylk"
"1534","Gata6","Nkx2-1"
"1535","Gata6","Nox1"
"1536","Gata6","Ppp1r14a"
"1537","Gata6","Rbpjl"
"1538","Gata6","Sftpa1"
"1539","Gata6","Sftpc"
"1540","Gata6","Shh"
"1541","Gata6","Spdef"
"1542","Gata6","Tnnc1"
"1543","Gata6","Ttf1"
"1544","Gata6","Wnt7b"
"1545","Gbx2","Lhx9"
"1546","Gbx2","Lmo3"
"1547","Gbx2","Otx2"
"1548","Gbx2","Robo1"
"1549","Gbx2","Shh"
"1550","Gcfc2","Egfr"
"1551","Gcgr","Crh"
"1552","Gcgr","G6pc"
"1553","Gcm2","Pth"
"1554","Gfi1","Bak1"
"1555","Gfi1","Bax"
"1556","Gfi1","Cdkn1a"
"1557","Gfi1","Cdkn2b"
"1558","Gfi1","Elane"
"1559","Gfi1","Gfi1b"
"1560","Gfi1","Id2"
"1561","Gfi1","Il7r"
"1562","Gfi1","Spi1"
"1563","Gfi1","Zbtb16"
"1564","Gfi1b","Elf4"
"1565","Gfi1b","Gfi1"
"1566","Gfi1b","Gfi1b"
"1567","Gfi1b","Meis1"
"1568","Gfi1b","Rag1"
"1569","Gfi1b","Rag2"
"1570","Gfi1b","Rcor2"
"1571","Gfi1b","Socs1"
"1572","Gfi1b","Socs3"
"1573","Gli1","Cdh1"
"1574","Gli1","Foxm1"
"1575","Gli1","Has2"
"1576","Gli1","Nhlh1"
"1577","Gli1","Pdgfra"
"1578","Gli1","Pvr"
"1579","Gli1","Runx2"
"1580","Gli1","Runx3"
"1581","Gli2","Ascl1"
"1582","Gli2","Bmp2"
"1583","Gli2","Fgf15"
"1584","Gli2","Fkbp8"
"1585","Gli2","Foxe1"
"1586","Gli2","Gli1"
"1587","Gli2","Hes1"
"1588","Gli2","Ifitm5"
"1589","Gli2","Myf5"
"1590","Gli2","Ndp"
"1591","Gli2","Pax3"
"1592","Gli2","Ptch1"
"1593","Gli2","Shh"
"1594","Gli2","Sox8"
"1595","Gli3","Fgf8"
"1596","Gli3","Gli1"
"1597","Gli3","Gli2"
"1598","Gli3","Has2"
"1599","Gli3","Myf5"
"1600","Gli3","Nkx6-1"
"1601","Gli3","Pitrm1"
"1602","Gli3","Pvr"
"1603","Gli3","Shh"
"1604","Glis2","Ins2"
"1605","Glis3","Neurog3"
"1606","Gnrh1","Lhb"
"1607","Grin1","Cox4i1"
"1608","Gsc","Foxh1"
"1609","Gsc","Gsc2"
"1610","Gsc","Mixl1"
"1611","Gsx2","Ppp1r1b"
"1612","Gtf2a1","Prm1"
"1613","Gtf2a1","Tnp1"
"1614","Gtf2a2","Bglap"
"1615","Gtf2b","Hspb1"
"1616","Gtf2h1","Keap1"
"1617","Gtf2i","Akap12"
"1618","Gtf2i","Ccl7"
"1619","Gtf2i","Ccnd1"
"1620","Gtf2i","Cfdp1"
"1621","Gtf2i","Csrp2"
"1622","Gtf2i","Dlk1"
"1623","Gtf2i","Folr1"
"1624","Gtf2i","Fos"
"1625","Gtf2i","Gsc"
"1626","Gtf2i","Hspa5"
"1627","Gtf2i","Id1"
"1628","Gtf2i","Igh"
"1629","Gtf2i","Nsd1"
"1630","Gtf2i","Sec23a"
"1631","Gtf2i","Tgfb2"
"1632","Gtf2i","Tgfbr2"
"1633","Gtf2ird1","Ccl7"
"1634","Gtf2ird1","Csrp2"
"1635","Gtf2ird1","Dlk1"
"1636","Gtf2ird1","Folr1"
"1637","Gtf2ird1","Tgfb2"
"1638","Gtf2ird1","Tgfbr2"
"1639","Gzf1","Hoxa10"
"1640","Hand2","Dbh"
"1641","Hand2","Dlx5"
"1642","Hand2","Dlx6"
"1643","Hand2","Msx1"
"1644","Hand2","Phox2b"
"1645","Hand2","Runx2"
"1646","Havcr2","Nelfcd"
"1647","Hbp1","Myod1"
"1648","Hbp1","Myog"
"1649","Hcfc1","Rb1"
"1650","Hcls1","Ighg2b"
"1651","Hdac1","Akap12"
"1652","Hdac1","Ar"
"1653","Hdac1","Bglap"
"1654","Hdac1","Ccl5"
"1655","Hdac1","Cd1d2"
"1656","Hdac1","Cdc25a"
"1657","Hdac1","Cdkn1a"
"1658","Hdac1","Cdkn1b"
"1659","Hdac1","Cebpb"
"1660","Hdac1","Comp"
"1661","Hdac1","Csn2"
"1662","Hdac1","Fas"
"1663","Hdac1","Fshr"
"1664","Hdac1","Il6"
"1665","Hdac1","Il12b"
"1666","Hdac1","Jun"
"1667","Hdac1","Nfkbia"
"1668","Hdac1","Nfya"
"1669","Hdac1","Nos2"
"1670","Hdac1","Pparg"
"1671","Hdac1","Ppp2ca"
"1672","Hdac1","Rbl2"
"1673","Hdac1","Reck"
"1674","Hdac1","Rhox5"
"1675","Hdac1","Sp1"
"1676","Hdac1","Spp1"
"1677","Hdac1","Star"
"1678","Hdac1","Epcam"
"1679","Hdac11","Il10"
"1680","Hdac2","Bmp7"
"1681","Hdac2","Ccl12"
"1682","Hdac2","Ccne1"
"1683","Hdac2","Cd1d2"
"1684","Hdac2","Cdkn1a"
"1685","Hdac2","Grm2"
"1686","Hdac2","Nfkbia"
"1687","Hdac2","Nos2"
"1688","Hdac2","Smarca4"
"1689","Hdac2","Star"
"1690","Hdac3","Bcl2l1"
"1691","Hdac3","Cdkn1b"
"1692","Hdac3","Fos"
"1693","Hdac3","Jun"
"1694","Hdac3","Nfkbia"
"1695","Hdac3","Nr4a2"
"1696","Hdac3","Phlpp1"
"1697","Hdac4","Runx2"
"1698","Hdgf","Vegfa"
"1699","Hdgf","Vegfb"
"1700","Hes1","Ascl1"
"1701","Hes1","Cdkn1b"
"1702","Hes1","Cdkn1c"
"1703","Hes1","Coro1a"
"1704","Hes1","Htr1a"
"1705","Hes1","Map2"
"1706","Hes6","Hes1"
"1707","Hes6","Htr1a"
"1708","Hes7","Lfng"
"1709","Hes7","Mesp2"
"1710","Hesx1","Cga"
"1711","Hesx1","Dnmt1"
"1712","Hesx1","Fshb"
"1713","Hesx1","Lhb"
"1714","Hesx1","Pou1f1"
"1715","Hesx1","Prop1"
"1716","Hexim1","Ccnd1"
"1717","Hexim1","Vegfa"
"1718","Hey1","Gata4"
"1719","Hey1","Gata6"
"1720","Hey1","Id1"
"1721","Hey1","Nppa"
"1722","Hey1","Olig2"
"1723","Hey1","Runx2"
"1724","Hey2","Gata4"
"1725","Hey2","Gata6"
"1726","Hey2","Mmp10"
"1727","Hey2","Nppa"
"1728","Heyl","Nppa"
"1729","Hgf","Met"
"1730","Hhex","Esm1"
"1731","Hic1","Atoh1"
"1732","Hic1","Efna1"
"1733","Hif1a","Fam162a"
"1734","Hif1a","Bace1"
"1735","Hif1a","Bsg"
"1736","Hif1a","Cited2"
"1737","Hif1a","Crebbp"
"1738","Hif1a","Ctgf"
"1739","Hif1a","Dll4"
"1740","Hif1a","Epo"
"1741","Hif1a","G6pc"
"1742","Hif1a","Hey1"
"1743","Hif1a","Hey2"
"1744","Hif1a","Hmox1"
"1745","Hif1a","Mdk"
"1746","Hif1a","Mt1"
"1747","Hif1a","Myocd"
"1748","Hif1a","Pfkfb3"
"1749","Hif1a","Ptgs2"
"1750","Hif1a","Serpine1"
"1751","Hif1a","Snai1"
"1752","Hif1a","Tuft1"
"1753","Hif1a","Vegfa"
"1754","Hivep2","Bglap2"
"1755","Hivep2","Pparg"
"1756","Hlf","Abcb1a"
"1757","Hlf","Epo"
"1758","Hltf","Scgb3a1"
"1759","Hlx","Il12a"
"1760","Hlx","Il12b"
"1761","Hmga1","Brca1"
"1762","Hmga1","Insr"
"1763","Hmga1","Rag2"
"1764","Hmga1","Rbp4"
"1765","Hmga2","Cdh1"
"1766","Hmga2","Igf2bp2"
"1767","Hmga2","Mia"
"1768","Hmga2","Nfkb1"
"1769","Hmga2","Nkx2-5"
"1770","Hmga2","Snai1"
"1771","Hmga2","Snai2"
"1772","Hmga2","Twist1"
"1773","Hmgb2","Runx2"
"1774","Hmgn3","Slc2a2"
"1775","Hnf1a","Bcl6"
"1776","Hnf1a","Cldn2"
"1777","Hnf1a","Crp"
"1778","Hnf1a","Cyp1a2"
"1779","Hnf1a","Cyp27a1"
"1780","Hnf1a","Cyp2a5"
"1781","Hnf1a","Cyp2b10"
"1782","Hnf1a","Cyp2c29"
"1783","Hnf1a","Cyp2d9"
"1784","Hnf1a","Cyp2e1"
"1785","Hnf1a","Cyp39a1"
"1786","Hnf1a","Cyp3a11"
"1787","Hnf1a","Cyp7a1"
